0.000000000000000000e+00,-0.000000000000000000e+00
7.070707070707070718e-01,1.333917239917114805e-01
1.414141414141414144e+00,2.642319758848249434e-01
2.121212121212121104e+00,3.925695593807633221e-01
2.828282828282828287e+00,5.184523446801376778e-01
3.535353535353535470e+00,6.419272863384404282e-01
4.242424242424242209e+00,7.630404407801926192e-01
4.949494949494949836e+00,8.818369834780973582e-01
5.656565656565656575e+00,9.983612258035865494e-01
6.363636363636363313e+00,1.112656631555059672e+00
7.070707070707070940e+00,1.224765833169979112e+00
7.777777777777777679e+00,1.334730647626858335e+00
8.484848484848484418e+00,1.442592092043092800e+00
9.191919191919192045e+00,1.548390398974429427e+00
9.898989898989899672e+00,1.652165031421799712e+00
1.060606060606060552e+01,1.753954697551109110e+00
1.131313131313131315e+01,1.853797365131463204e+00
1.202020202020202078e+01,1.951730275697231676e+00
1.272727272727272663e+01,2.047789958439221625e+00
1.343434343434343425e+01,2.142012243830146545e+00
1.414141414141414188e+01,2.234432276989471777e+00
1.484848484848484773e+01,2.325084530792618676e+00
1.555555555555555536e+01,2.414002818729427347e+00
1.626262626262626299e+01,2.501220307516658359e+00
1.696969696969696884e+01,2.586769529469251427e+00
1.767676767676767824e+01,2.670682394634955159e+00
1.838383838383838409e+01,2.752990202696838917e+00
1.909090909090908994e+01,2.833723654648146351e+00
1.979797979797979934e+01,2.912912864243833777e+00
2.050505050505050519e+01,2.990587369233064230e+00
2.121212121212121104e+01,3.066776142376856473e+00
2.191919191919192045e+01,3.141507602254986153e+00
2.262626262626262630e+01,3.214809623866178079e+00
2.333333333333333215e+01,3.286709549025543353e+00
2.404040404040404155e+01,3.357234196563136930e+00
2.474747474747474740e+01,3.426409872327438322e+00
2.545454545454545325e+01,3.494262378997491592e+00
2.616161616161616266e+01,3.560817025707362582e+00
2.686868686868686851e+01,3.626098637486499854e+00
2.757575757575757436e+01,3.690131564519525398e+00
2.828282828282828376e+01,3.752939691228908359e+00
2.898989898989898961e+01,3.814546445183905288e+00
2.969696969696969546e+01,3.874974805839096703e+00
3.040404040404040487e+01,3.934247313105772470e+00
3.111111111111111072e+01,3.992386075759370545e+00
3.181818181818181657e+01,4.049412779686094588e+00
3.252525252525252597e+01,4.105348695971803075e+00
3.323232323232323182e+01,4.160214688836163965e+00
3.393939393939393767e+01,4.214031223415062755e+00
3.464646464646464352e+01,4.266818373394136721e+00
3.535353535353535648e+01,4.318595828496303746e+00
3.606060606060606233e+01,4.369382901826076804e+00
3.676767676767676818e+01,4.419198537073390831e+00
3.747474747474747403e+01,4.468061315579642923e+00
3.818181818181817988e+01,4.515989463268571313e+00
3.888888888888888573e+01,4.563000857444563962e+00
3.959595959595959869e+01,4.609113033460939590e+00
4.030303030303030454e+01,4.654343191260661428e+00
4.101010101010101039e+01,4.698708201791963468e+00
4.171717171717171624e+01,4.742224613301248226e+00
4.242424242424242209e+01,4.784908657505616780e+00
4.313131313131312794e+01,4.826776255647338587e+00
4.383838383838384090e+01,4.867843024432506382e+00
4.454545454545454675e+01,4.908124281856104609e+00
4.525252525252525260e+01,4.947635052915653198e+00
4.595959595959595845e+01,4.986390075215563655e+00
4.666666666666666430e+01,5.024403804464303569e+00
4.737373737373737725e+01,5.061690419866402557e+00
4.808080808080808310e+01,5.098263829411325609e+00
4.878787878787878896e+01,5.134137675061188233e+00
4.949494949494949481e+01,5.169325337839235424e+00
5.020202020202020066e+01,5.203839942820994047e+00
5.090909090909090651e+01,5.237694364029952254e+00
5.161616161616161946e+01,5.270901229239604469e+00
5.232323232323232531e+01,5.303472924683628520e+00
5.303030303030303116e+01,5.335421599675989945e+00
5.373737373737373701e+01,5.366759171142653884e+00
5.444444444444444287e+01,5.397497328066629407e+00
5.515151515151514872e+01,5.427647535847981430e+00
5.585858585858586167e+01,5.457221040580456872e+00
5.656565656565656752e+01,5.486228873246295379e+00
5.727272727272727337e+01,5.514681853830813552e+00
5.797979797979797922e+01,5.542590595358282357e+00
5.868686868686868507e+01,5.569965507850610287e+00
5.939393939393939092e+01,5.596816802210302200e+00
6.010101010101010388e+01,5.623154494029148687e+00
6.080808080808080973e+01,5.648988407324061711e+00
6.151515151515151558e+01,5.674328178201461625e+00
6.222222222222222143e+01,5.699183258451558487e+00
6.292929292929292728e+01,5.723562919073894584e+00
6.363636363636363313e+01,5.747476253735445795e+00
6.434343434343433898e+01,5.770932182162581192e+00
6.505050505050505194e+01,5.793939453468138545e+00
6.575757575757575069e+01,5.816506649414860952e+00
6.646464646464646364e+01,5.838642187616422063e+00
6.717171717171717660e+01,5.860354324677202520e+00
6.787878787878787534e+01,5.881651159272029084e+00
6.858585858585858830e+01,5.902540635166998229e+00
6.929292929292928704e+01,5.923030544182512180e+00
7.000000000000000000e+01,5.943128529099654500e+00
